id,rmse
3354,13.373652458190918
2300,10.062129974365234
2564,9.090497970581055
2509,13.648516654968262
1813,29.344572067260742
2001,7.416201114654541
2961,12.094860076904297
2748,12.454718589782715
1324,9.235740661621094
190,17.14738655090332
1519,12.192798614501953
1616,15.464009284973145
1745,15.456110000610352
860,29.694421768188477
2445,17.4392032623291
1472,33.3430290222168
2039,11.55069637298584
288,23.33808708190918
1130,11.999798774719238
2723,11.804571151733398
2841,31.935211181640625
108,7.7401227951049805
1110,10.510601997375488
1621,6.9005818367004395
1094,14.102971076965332
1635,12.699915885925293
1268,7.988532066345215
717,8.249810218811035
3130,31.911460876464844
1343,9.526042938232422
1725,11.02489185333252
2066,20.203134536743164
2242,9.22826099395752
2929,22.763635635375977
3226,10.877472877502441
3202,9.746551513671875
40,35.30674743652344
1431,15.171128273010254
457,11.88353157043457
95,8.149523735046387
3057,30.88290023803711
2671,11.692896842956543
1685,31.559919357299805
1703,27.02042007446289
696,33.764530181884766
3006,9.158397674560547
2314,11.803577423095703
1856,30.58853530883789
2316,12.703274726867676
3133,12.554651260375977
2012,11.976716041564941
2359,25.685123443603516
2361,34.3632698059082
1742,7.720818996429443
3,13.160432815551758
2783,13.8760404586792
2704,8.388185501098633
825,8.202230453491211
3035,16.162736892700195
1072,32.66971969604492
2536,12.962427139282227
1914,20.451908111572266
3169,35.34933853149414
1639,11.127124786376953
2708,14.111873626708984
969,12.137937545776367
3058,21.22933578491211
1767,32.155609130859375
1656,32.20601272583008
3170,24.374629974365234
2064,12.488396644592285
68,9.61473274230957
899,8.338730812072754
1231,16.27028465270996
3128,32.18484115600586
3077,13.284125328063965
2155,22.568506240844727
1557,11.292241096496582
2156,30.36396598815918
3249,15.827099800109863
178,8.598322868347168
826,15.051780700683594
3208,14.765467643737793
349,12.406464576721191
1688,31.127506256103516
525,33.18846130371094
3190,9.599405288696289
1187,13.494026184082031
1109,39.96958541870117
2380,28.204484939575195
1326,10.554393768310547
304,23.619384765625
488,9.032328605651855
548,13.999323844909668
603,15.683745384216309
803,11.884186744689941
1287,18.757593154907227
400,26.225276947021484
3333,31.306692123413086
2574,33.180240631103516
1596,27.594011306762695
2508,16.857898712158203
1454,25.142974853515625
1747,11.492387771606445
887,32.863616943359375
716,7.937679767608643
679,28.208879470825195
2178,20.3585262298584
512,27.588991165161133
1768,20.17940330505371
492,11.029462814331055
3201,16.276823043823242
1594,29.096296310424805
674,12.39053726196289
383,14.994915008544922
1484,15.335408210754395
3445,27.68622589111328
3080,11.950143814086914
1539,32.89269256591797
363,32.49256896972656
1710,14.422830581665039
1246,33.09558868408203
1950,11.399803161621094
84,7.293093204498291
93,10.36679744720459
348,28.40290069580078
1157,14.506280899047852
1129,12.043004035949707
2116,11.18016529083252
441,37.437217712402344
1784,11.758963584899902
367,20.49666404724121
2302,12.142840385437012
1118,22.942874908447266
2815,14.205812454223633
675,27.289409637451172
1872,10.819560050964355
1729,10.519196510314941
2377,32.73617172241211
3232,13.572607040405273
2471,19.990081787109375
2055,28.923255920410156
3386,33.36548614501953
1003,16.848093032836914
2535,11.452436447143555
599,28.870128631591797
275,27.86231231689453
